40.2460096,-111.6401664,nan,nan,-97,4.75,193,38:46.2,2022-12-01 08:14:03.907608
40.2460128,-111.6401664,-51,-50,-87,6,192,38:44.8,2022-12-01 08:14:03.908608
40.2460128,-111.6401664,-49,-51,-93,4.5,191,38:43.2,2022-12-01 08:14:04.820190
40.245968,-111.6402048,nan,nan,-80,6.5,189,38:40.4,2022-12-01 08:14:05.696054
40.245968,-111.6402048,nan,nan,-80,6.5,188,38:39.4,2022-12-01 08:14:05.696054
40.2459552,-111.6402048,nan,nan,-80,6.25,187,38:38.7,2022-12-01 08:14:05.703296
40.24592,-111.6402176,-47,-47,-80,7,186,38:37.4,2022-12-01 08:14:05.704292
40.24592,-111.6402176,-46,-47,-81,6.5,185,38:36.3,2022-12-01 08:14:06.624399
40.24592,-111.6402176,nan,nan,-85,6,184,38:35.2,2022-12-01 08:14:07.537148
40.2459392,-111.6402176,nan,nan,-87,5.25,182,38:32.4,2022-12-01 08:14:07.543863
40.2459392,-111.6402176,nan,nan,-88,5.75,181,38:31.4,2022-12-01 08:14:07.544858
40.2459392,-111.6402176,nan,nan,-86,6,180,38:30.4,2022-12-01 08:14:07.544858
40.2459392,-111.6402176,nan,nan,-85,5.75,179,38:29.4,2022-12-01 08:14:07.545857
40.2459424,-111.6402176,nan,nan,-81,5.75,178,38:28.3,2022-12-01 08:14:07.546853
40.2459488,-111.6402176,nan,nan,-76,6.25,177,38:27.3,2022-12-01 08:14:07.547852
40.2459584,-111.6402176,nan,nan,-79,6.5,176,38:26.3,2022-12-01 08:14:07.548854
40.2459584,-111.6402176,nan,nan,-76,7,175,38:24.8,2022-12-01 08:14:07.549846
40.2459584,-111.6402176,nan,nan,-74,6.5,174,38:23.8,2022-12-01 08:14:07.549846
40.2459488,-111.6402048,nan,nan,-76,6.5,173,38:22.8,2022-12-01 08:14:07.550844
40.2459136,-111.6401536,nan,nan,-76,6.25,172,38:21.4,2022-12-01 08:14:07.551840
40.2459136,-111.6401536,nan,nan,-75,6.25,171,38:20.4,2022-12-01 08:14:07.551840
40.245888,-111.6401152,nan,nan,-75,6.25,170,38:19.4,2022-12-01 08:14:07.552838
40.2458464,-111.6400256,nan,nan,-79,5.75,169,38:18.3,2022-12-01 08:14:07.553847
40.2458336,-111.6399744,nan,nan,-76,6.75,168,38:17.3,2022-12-01 08:14:07.555830
40.2457984,-111.6398848,nan,nan,-80,6.5,167,38:16.3,2022-12-01 08:14:07.555830
40.2457984,-111.6398848,-44,-40,-78,6,166,38:14.8,2022-12-01 08:14:07.556828
