40.246064,-111.640192,nan,nan,-79.00,6.00,206,2022-03-28 09:38:59.803991,2022-10-24 09:43:18.394724
40.246064,-111.640192,nan,nan,-79.00,6.50,205,2022-03-28 09:38:58.813210,2022-10-24 09:43:18.396723
40.2460672,-111.6402176,nan,nan,-81.00,5.75,204,2022-03-28 09:38:57.821890,2022-10-24 09:43:18.397715
40.2460768,-111.6402688,nan,nan,-80.00,6.25,203,2022-03-28 09:38:56.297273,2022-10-24 09:43:18.398712
40.2460768,-111.6402944,nan,nan,-80.00,6.25,202,2022-03-28 09:38:55.305980,2022-10-24 09:43:18.398712
40.2460768,-111.6403072,nan,nan,-83.00,6.25,201,2022-03-28 09:38:54.314426,2022-10-24 09:43:18.399711
40.2460768,-111.6403072,nan,nan,-89.00,6.00,200,2022-03-28 09:38:53.244679,2022-10-24 09:43:18.401706
40.2460704,-111.6402816,nan,nan,-84.00,6.50,198,2022-03-28 09:38:50.429939,2022-10-24 09:43:18.402707
40.2460704,-111.6402816,nan,nan,-82.00,6.25,197,2022-03-28 09:38:49.439297,2022-10-24 09:43:18.404705
40.2460576,-111.6402688,nan,nan,-83.00,6.75,196,2022-03-28 09:38:48.447657,2022-10-24 09:43:18.405696
40.2460224,-111.6402048,nan,nan,-85.00,6.00,195,2022-03-28 09:38:47.317204,2022-10-24 09:43:18.406691
40.2460128,-111.6401792,nan,nan,-81.00,6.50,194,2022-03-28 09:38:46.323019,2022-10-24 09:43:18.407689
40.2460096,-111.6401664,nan,nan,-97.00,4.75,193,2022-03-28 09:38:46.157249,2022-10-24 09:43:18.408686
40.2460128,-111.6401664,-51.00,-50.00,-87.00,6.00,192,2022-03-28 09:38:44.833549,2022-10-24 09:43:18.409683
40.2460128,-111.6401664,-49.00,-51.00,-93.00,4.50,191,2022-03-28 09:38:43.248956,2022-10-24 09:43:19.213487
40.245968,-111.6402048,nan,nan,-80.00,6.50,189,2022-03-28 09:38:40.406988,2022-10-24 09:43:19.981168
40.245968,-111.6402048,nan,nan,-80.00,6.50,188,2022-03-28 09:38:39.415655,2022-10-24 09:43:19.990800
40.2459552,-111.6402048,nan,nan,-80.00,6.25,187,2022-03-28 09:38:38.660669,2022-10-24 09:43:19.991796
40.24592,-111.6402176,-47.00,-47.00,-80.00,7.00,186,2022-03-28 09:38:37.401541,2022-10-24 09:43:19.992793
40.24592,-111.6402176,-46.00,-47.00,-81.00,6.50,185,2022-03-28 09:38:36.256198,2022-10-24 09:43:20.794102
40.24592,-111.6402176,nan,nan,-85.00,6.00,184,2022-03-28 09:38:35.250065,2022-10-24 09:43:21.603603
40.2459392,-111.6402176,nan,nan,-87.00,5.25,182,2022-03-28 09:38:32.416564,2022-10-24 09:43:21.611344
40.2459392,-111.6402176,nan,nan,-88.00,5.75,181,2022-03-28 09:38:31.424439,2022-10-24 09:43:21.612340
40.2459392,-111.6402176,nan,nan,-86.00,6.00,180,2022-03-28 09:38:30.433240,2022-10-24 09:43:21.613339
40.2459392,-111.6402176,nan,nan,-85.00,5.75,179,2022-03-28 09:38:29.441769,2022-10-24 09:43:21.614335
40.2459424,-111.6402176,nan,nan,-81.00,5.75,178,2022-03-28 09:38:28.296098,2022-10-24 09:43:21.615333
40.2459488,-111.6402176,nan,nan,-76.00,6.25,177,2022-03-28 09:38:27.304713,2022-10-24 09:43:21.616329
40.2459584,-111.6402176,nan,nan,-79.00,6.50,176,2022-03-28 09:38:26.313066,2022-10-24 09:43:21.617327
40.2459584,-111.6402176,nan,nan,-76.00,7.00,175,2022-03-28 09:38:24.772218,2022-10-24 09:43:21.617327
40.2459584,-111.6402176,nan,nan,-74.00,6.50,174,2022-03-28 09:38:23.781387,2022-10-24 09:43:21.618324
40.2459488,-111.6402048,nan,nan,-76.00,6.50,173,2022-03-28 09:38:22.789748,2022-10-24 09:43:21.619321
40.2459136,-111.6401536,nan,nan,-76.00,6.25,172,2022-03-28 09:38:21.423459,2022-10-24 09:43:21.620326
40.2459136,-111.6401536,nan,nan,-75.00,6.25,171,2022-03-28 09:38:20.432665,2022-10-24 09:43:21.621324
40.245888,-111.6401152,nan,nan,-75.00,6.25,170,2022-03-28 09:38:19.441170,2022-10-24 09:43:21.623311
40.2458464,-111.6400256,nan,nan,-79.00,5.75,169,2022-03-28 09:38:18.320942,2022-10-24 09:43:21.624309
40.2458336,-111.6399744,nan,nan,-76.00,6.75,168,2022-03-28 09:38:17.329659,2022-10-24 09:43:21.625304
40.2457984,-111.6398848,nan,nan,-80.00,6.50,167,2022-03-28 09:38:16.338097,2022-10-24 09:43:21.626301
40.2457984,-111.6398848,-44.00,-40.00,-78.00,6.00,166,2022-03-28 09:38:14.793077,2022-10-24 09:43:21.626301
40.2457984,-111.6398848,nan,nan,-74.00,5.75,165,2022-03-28 09:38:13.787845,2022-10-24 09:43:22.440071
40.2457888,-111.639872,nan,nan,-78.00,5.50,164,2022-03-28 09:38:12.796457,2022-10-24 09:43:22.441821
40.2457664,-111.6398336,nan,nan,-75.00,6.25,163,2022-03-28 09:38:12.103644,2022-10-24 09:43:22.442826
40.2457664,-111.6398336,-46.00,-44.00,-72.00,6.50,162,2022-03-28 09:38:10.273322,2022-10-24 09:43:22.443815
40.245744,-111.6398208,nan,nan,-83.00,5.75,160,2022-03-28 09:38:07.416470,2022-10-24 09:43:23.242290
40.2457152,-111.6398208,nan,nan,-87.00,6.50,159,2022-03-28 09:38:06.423143,2022-10-24 09:43:23.257045
40.2457152,-111.6398208,nan,nan,-90.00,5.50,158,2022-03-28 09:38:05.432536,2022-10-24 09:43:23.258042
40.24568,-111.6398208,nan,nan,-85.00,6.50,157,2022-03-28 09:38:04.440880,2022-10-24 09:43:23.259041
40.245616,-111.639808,nan,nan,-88.00,5.50,156,2022-03-28 09:38:03.296698,2022-10-24 09:43:23.260038
40.2456,-111.6397952,nan,nan,-99.00,3.75,155,2022-03-28 09:38:02.305038,2022-10-24 09:43:23.261035
40.2455904,-111.6397952,nan,nan,-96.00,4.50,154,2022-03-28 09:38:01.313424,2022-10-24 09:43:23.262033
40.2455904,-111.6397952,nan,nan,-93.00,6.00,153,2022-03-28 09:37:59.692305,2022-10-24 09:43:23.263028
40.2456032,-111.6397952,nan,nan,-92.00,6.00,152,2022-03-28 09:37:58.700789,2022-10-24 09:43:23.264027
40.2456672,-111.6397824,nan,nan,-98.00,5.00,151,2022-03-28 09:37:57.709091,2022-10-24 09:43:23.265026
40.2456672,-111.6397824,nan,nan,-84.00,5.75,150,2022-03-28 09:37:56.715635,2022-10-24 09:43:23.266025
40.2456672,-111.6397824,nan,nan,-88.00,6.00,149,2022-03-28 09:37:55.723587,2022-10-24 09:43:23.268021
40.2456672,-111.6397824,nan,nan,-92.00,5.25,148,2022-03-28 09:37:54.730363,2022-10-24 09:43:23.269014
40.2456672,-111.6397824,nan,nan,-89.00,5.25,147,2022-03-28 09:37:53.738348,2022-10-24 09:43:23.270011
40.2456256,-111.6398464,nan,nan,-88.00,5.50,146,2022-03-28 09:37:52.744619,2022-10-24 09:43:23.271008
40.2456256,-111.6398464,nan,nan,-86.00,6.50,145,2022-03-28 09:37:51.751600,2022-10-24 09:43:23.273011
40.2456256,-111.6398464,nan,nan,-84.00,6.25,144,2022-03-28 09:37:50.759065,2022-10-24 09:43:23.274997
40.2456256,-111.6398464,nan,nan,-94.00,6.00,143,2022-03-28 09:37:49.766081,2022-10-24 09:43:23.274997
40.2456256,-111.6398464,nan,nan,-83.00,6.75,142,2022-03-28 09:37:48.773763,2022-10-24 09:43:23.275994
40.2454336,-111.6398848,nan,nan,-83.00,6.00,141,2022-03-28 09:37:47.780452,2022-10-24 09:43:23.276991
40.2454336,-111.6398848,nan,nan,-84.00,6.50,140,2022-03-28 09:37:47.556566,2022-10-24 09:43:23.277989
40.2454336,-111.6398848,-59.00,-55.00,-84.00,5.75,139,2022-03-28 09:37:46.328189,2022-10-24 09:43:23.278987
40.2454336,-111.6398848,-59.00,-55.00,-99.00,4.75,138,2022-03-28 09:37:44.780338,2022-10-24 09:43:24.086864
40.2454336,-111.6398848,nan,nan,-93.00,5.75,137,2022-03-28 09:37:43.773646,2022-10-24 09:43:24.884266
40.2454848,-111.639872,nan,nan,-98.00,4.25,136,2022-03-28 09:37:42.779931,2022-10-24 09:43:24.899281
40.2454848,-111.639872,nan,nan,-100.00,5.00,135,2022-03-28 09:37:41.788069,2022-10-24 09:43:24.899281
40.2454848,-111.639872,nan,nan,-94.00,6.00,134,2022-03-28 09:37:40.794446,2022-10-24 09:43:24.900278
40.2454848,-111.639872,nan,nan,-88.00,6.25,133,2022-03-28 09:37:39.801684,2022-10-24 09:43:24.901278
40.2454848,-111.639872,nan,nan,-86.00,6.00,132,2022-03-28 09:37:38.809035,2022-10-24 09:43:24.902274
40.2457152,-111.6398208,nan,nan,-91.00,5.75,131,2022-03-28 09:37:37.815834,2022-10-24 09:43:24.904279
40.2457152,-111.6398208,nan,nan,-96.00,5.25,130,2022-03-28 09:37:36.823522,2022-10-24 09:43:24.905264
40.2457152,-111.6398208,nan,nan,-93.00,6.00,129,2022-03-28 09:37:35.830321,2022-10-24 09:43:24.906263
40.2457152,-111.6398208,nan,nan,-90.00,6.00,128,2022-03-28 09:37:34.838113,2022-10-24 09:43:24.907259
40.2457152,-111.6398208,nan,nan,-90.00,6.25,127,2022-03-28 09:37:33.847166,2022-10-24 09:43:24.908258
40.2459168,40.2456608,nan,nan,-88.00,6.50,126,2022-03-28 09:37:32.852890,2022-10-24 09:43:24.909256
40.2459168,40.2456608,nan,nan,-84.00,6.00,125,2022-03-28 09:37:31.860286,2022-10-24 09:43:24.909256
40.2459168,40.2456608,nan,nan,-79.00,6.50,124,2022-03-28 09:37:30.867433,2022-10-24 09:43:24.910251
40.2459168,40.2456608,nan,nan,-76.00,6.50,123,2022-03-28 09:37:29.875186,2022-10-24 09:43:24.911248
40.2459168,40.2456608,nan,nan,-75.00,6.50,122,2022-03-28 09:37:28.881832,2022-10-24 09:43:24.912246
40.2459168,40.2456608,nan,nan,-79.00,6.75,121,2022-03-28 09:37:27.889439,2022-10-24 09:43:24.912246
40.2459168,40.2456608,nan,nan,-79.00,6.75,120,2022-03-28 09:37:26.896673,2022-10-24 09:43:24.913244
40.2459168,40.2456608,nan,nan,-75.00,6.00,119,2022-03-28 09:37:25.903906,2022-10-24 09:43:24.914241
40.2459168,40.2456608,nan,nan,-76.00,7.25,118,2022-03-28 09:37:24.910904,2022-10-24 09:43:24.916236
40.2459168,40.2456608,nan,nan,-80.00,6.75,117,2022-03-28 09:37:23.918353,2022-10-24 09:43:24.917236
40.2459168,40.2456608,nan,nan,-81.00,6.50,116,2022-03-28 09:37:22.925423,2022-10-24 09:43:24.918238
40.2459168,40.2456608,nan,nan,-86.00,6.75,115,2022-03-28 09:37:21.932660,2022-10-24 09:43:24.920225
40.2459168,40.2456608,nan,nan,-91.00,6.25,114,2022-03-28 09:37:21.421866,2022-10-24 09:43:24.920225
40.2459168,40.2456608,-54.00,nan,-86.00,5.50,113,2022-03-28 09:37:20.259559,2022-10-24 09:43:24.922220
40.2459168,40.2456608,-54.00,-56.00,-89.00,6.50,112,2022-03-28 09:37:19.065717,2022-10-24 09:43:25.659088
40.2459168,40.2456608,nan,-56.00,-84.00,6.75,111,2022-03-28 09:37:17.932419,2022-10-24 09:43:26.461169
40.2459168,40.2456608,nan,nan,-85.00,5.75,110,2022-03-28 09:37:17.308071,2022-10-24 09:43:27.236095
40.2459168,40.2456608,-64.00,-70.00,-85.00,6.00,109,2022-03-28 09:37:16.112047,2022-10-24 09:43:27.237093
40.2459168,40.2456608,-65.00,-70.00,-87.00,6.50,108,2022-03-28 09:37:14.926748,2022-10-24 09:43:27.965117
40.2459168,-111.6399616,nan,nan,-96.00,6.25,107,2022-03-28 09:37:13.922173,2022-10-24 09:43:28.651039
40.2459168,-111.6399616,nan,nan,-86.00,5.75,106,2022-03-28 09:37:12.929731,2022-10-24 09:43:28.663195
40.2459168,-111.6399616,nan,nan,-83.00,6.00,105,2022-03-28 09:37:11.936587,2022-10-24 09:43:28.664191
40.2459168,-111.6399616,nan,nan,-83.00,6.00,104,2022-03-28 09:37:10.944032,2022-10-24 09:43:28.665189
40.2459168,-111.6399616,nan,nan,-84.00,6.00,103,2022-03-28 09:37:09.951173,2022-10-24 09:43:28.666186
40.2459168,-111.6399616,nan,nan,-83.00,6.50,102,2022-03-28 09:37:08.958437,2022-10-24 09:43:28.667184
40.2459168,-111.6399616,nan,nan,-83.00,6.25,101,2022-03-28 09:37:07.965307,2022-10-24 09:43:28.668182
40.2459168,-111.6399616,nan,nan,-86.00,5.75,100,2022-03-28 09:37:06.972624,2022-10-24 09:43:28.669178
40.2459168,-111.6399616,nan,nan,-86.00,6.25,99,2022-03-28 09:37:05.978728,2022-10-24 09:43:28.669178
40.2459168,-111.6399616,nan,nan,-87.00,6.25,98,2022-03-28 09:37:04.987170,2022-10-24 09:43:28.670176
40.2459168,-111.6399616,nan,nan,-82.00,6.50,97,2022-03-28 09:37:03.995208,2022-10-24 09:43:28.671173
40.2459168,-111.6399616,nan,nan,-80.00,6.50,96,2022-03-28 09:37:03.003525,2022-10-24 09:43:28.672170
40.2459168,-111.6399616,nan,nan,-77.00,6.25,95,2022-03-28 09:37:02.011598,2022-10-24 09:43:28.672170
40.2459168,-111.6399616,nan,nan,-77.00,6.75,94,2022-03-28 09:37:01.020106,2022-10-24 09:43:28.674166
40.2459168,-111.6399616,nan,nan,-77.00,6.75,93,2022-03-28 09:37:00.027962,2022-10-24 09:43:28.676174
40.2459168,-111.6399616,nan,nan,-77.00,6.50,92,2022-03-28 09:36:59.036654,2022-10-24 09:43:28.678155
40.2459168,-111.6399616,nan,nan,-73.00,6.50,91,2022-03-28 09:36:58.044536,2022-10-24 09:43:28.680151
40.2459168,-111.6399616,nan,nan,-76.00,6.25,90,2022-03-28 09:36:57.053026,2022-10-24 09:43:28.682146
40.2459168,-111.6399616,nan,nan,-74.00,6.50,89,2022-03-28 09:36:56.060862,2022-10-24 09:43:28.683141
40.2459168,-111.6399616,nan,nan,-75.00,6.25,88,2022-03-28 09:36:55.988208,2022-10-24 09:43:28.684139
40.2459168,-111.6399616,-41.00,-39.00,-74.00,5.75,87,2022-03-28 09:36:54.671394,2022-10-24 09:43:28.685135
40.2459168,-111.6399616,-41.00,-39.00,-81.00,6.50,86,2022-03-28 09:36:53.358880,2022-10-24 09:43:29.379380
